site,date_observed,genus,species,id,leaf_breaking_bud_observed,leaf_breaking_bud_intensity,leaf_observed,leaf_intensity,leaf_iNocreasiNog_size_observed,leaf_increasing_size_intensity,leaf_color_observed,leaf_color_intensity,leaf_falliNog_observed,flower_buds_observed,flower_buds_intensity,flower_opeNo_observed,flower_open_intensity,flower_pollen_release_observed,flower_pollen_release_intensity,fruit_observed,fruit_intensity,fruit_ripe_observed,fruit_ripe_intensity,fruit_drop_observed,fruit_drop_intensity,notes_observer,notes_entry,year,num_records
Oak Collection,8/21/2017,Quercus,gambelii,145-75*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,11-100,No,0,No,0,Small brown spots on leaves,,2017,1733
Oak Collection,8/21/2017,Quercus,michauxii,539-96*5,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,75% dead,,2017,1734
Oak Collection,8/21/2017,Quercus,gambelii,145-75*8,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,11-100,No,0,No,0,Small brown spots on leaves,,2017,1735
Oak Collection,8/21/2017,Quercus,subfalcata,656-32*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,1001-10000,No,0,No,0,,,2017,1736
Oak Collection,8/21/2017,Quercus,stellata,210-91*2,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,1001-10000,No,0,No,0,,,2017,1737
Oak Collection,8/21/2017,Quercus,robur,180-93*8,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,10-Mar,No,0,No,0,Small brown spots on leaves,,2017,1738
Oak Collection,8/21/2017,Quercus,hartwissiana,27-95*3,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,101-1000,No,0,No,0,,,2017,1739
Oak Collection,8/21/2017,Quercus,hartwissiana,27-95*5,,,,,,,,,,,,,,,,,,,,,,Removed,,2017,1740
Oak Collection,8/21/2017,Quercus,alba,304-94*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,101-1000,No,0,No,0,Small brown spots on leaves,,2017,1741
Oak Collection,8/21/2017,Quercus,muehlenbergii,215-91*2,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,101-1000,No,0,No,0,Small brown spots on leaves,,2017,1742
Oak Collection,8/21/2017,Quercus,phellos,109-74*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,No tag,,2017,1743
Oak Collection,8/21/2017,Quercus,stellata,212-91*2,N,0,Yes,>95,No,,Yes,,No,No,0,No,0,N,none,Yes,11-100,No,0,No,0,Leaves turning green/yellow,,2017,1744
Oak Collection,8/21/2017,Quercus,stellata,212-91*3,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,1001-10000,No,0,No,0,,,2017,1745
Oak Collection,8/21/2017,Quercus,marilandica,362-96*7,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,1001-10000,No,0,No,0,,,2017,1746
Oak Collection,8/21/2017,Quercus,muehlenbergii,704-46*2,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,1001-10000,No,0,No,0,,,2017,1747
Oak Collection,8/21/2017,Quercus,muehlenbergii,704-46*3,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,1001-10000,No,0,No,0,,,2017,1748
Oak Collection,8/21/2017,Quercus,imbricaria,1512-35*2,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,Branches too high to see any fruit,,2017,1749
Oak Collection,8/21/2017,Quercus,bicolor,214-91*2,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,10-Mar,No,0,No,0,All leaves turning brown at tip - oak wilt?,,2017,1750
Oak Collection,8/21/2017,Quercus,bicolor,214-91*3,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,101-1000,No,0,No,0,,,2017,1751
Oak Collection,8/21/2017,Quercus,imbricaria,523-32*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,1001-10000,No,0,No,0,,,2017,1752
Oak Collection,8/21/2017,Quercus,shumardii,575-40*2,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,>10000,No,0,No,0,,,2017,1753
Oak Collection,8/21/2017,Quercus,michauxii,645-48*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,1001-10000,No,0,No,0,,,2017,1754
Oak Collection,8/21/2017,Quercus,montana,606-2000*4,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1755
Oak Collection,8/21/2017,Quercus,lyrata,517-2000*2,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1756
Oak Collection,8/21/2017,Quercus,montana,602-2000*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,101-1000,No,0,No,0,,,2017,1757
Oak Collection,8/21/2017,Quercus,coccinea,1173-2004*4,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1758
Oak Collection,8/21/2017,Quercus,coccinea,1173-2004*5,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1759
Oak Collection,8/21/2017,Quercus,pyrenaica,200-99*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1760
Oak Collection,8/21/2017,Quercus,petraea,20-2012*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1761
Oak Collection,8/21/2017,Quercus,rubra,64-92*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,101-1000,No,0,No,0,,,2017,1762
Oak Collection,8/21/2017,Quercus,palustris,1164-22*6,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,101-1000,No,0,No,0,,,2017,1763
Oak Collection,8/21/2017,Quercus,palustris,77-72*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,>10000,No,0,No,0,,,2017,1764
Oak Collection,8/21/2017,Quercus,robur,400-2009*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,10-Mar,No,0,No,0,Very few acorns,,2017,1765
Oak Collection,8/21/2017,Quercus,shumardii,1513-35*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,11-100,No,0,No,0,Very few acorns,,2017,1766
Oak Collection,8/21/2017,Quercus,shumardii,10-2008*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1767
Oak Collection,8/21/2017,Quercus,marilandica,1134-2004*5,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1768
Oak Collection,8/21/2017,Quercus,macrocarpa,597-2001*2,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1769
Oak Collection,8/21/2017,Quercus,macrocarpa,696-2006*8,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1770
Oak Collection,8/21/2017,Quercus,petraea,258-2004*3,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1771
Oak Collection,8/21/2017,Quercus,imbricaria,1183-2004*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1772
Oak Collection,8/21/2017,Quercus,palustris,573-40*7,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,>10000,No,0,No,0,,,2017,1773
Oak Collection,8/21/2017,Quercus,ellipsoidalis,437-2004*3,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1774
Oak Collection,8/21/2017,Quercus,coccinea,435-2004*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1775
Oak Collection,8/21/2017,Quercus,georgiana,49-2002*3,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,1001-10000,No,0,No,0,,,2017,1776
Oak Collection,8/21/2017,Quercus,bicolor,135-U*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,1001-10000,No,0,No,0,,,2017,1777
Oak Collection,8/21/2017,Quercus,lobata,526-2000*4,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1778
Oak Collection,8/21/2017,Quercus,georgiana,49-2002*4,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,101-1000,No,0,No,0,,,2017,1779
Oak Collection,8/21/2017,Quercus,georgiana,49-2002*5,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,101-1000,No,0,No,0,,,2017,1780
Oak Collection,8/21/2017,Quercus,petraea,498-2005*3,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1781
Oak Collection,8/24/2017,Quercus,robur,400-2009*1,N,0,Yes,>95,No,,Yes,>95%,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1782
Oak Collection,8/24/2017,Quercus,petraea,20-2012*1,N,0,Yes,>95,No,,Yes,75-94%,Yes,No,0,No,0,N,none,Yes,10-Mar,No,0,No,0,,,2017,1783
Oak Collection,8/24/2017,Quercus,montana,657-33*1,N,0,Yes,>95,No,,Yes,25-49%,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1784
Oak Collection,8/24/2017,Quercus,rubra,466-37*1,N,0,Yes,>95,No,,Yes,5-24%,Yes,No,0,No,0,N,none,Yes,101-1000,No,0,Yes,11-100,,,2017,1785
Oak Collection,8/24/2017,Quercus,macrocarpa,2390-26*1,N,0,Yes,>95,No,,Yes,25-49%,Yes,No,0,No,0,N,none,Yes,11-100,No,0,Yes,10-Mar,,,2017,1786
Oak Collection,8/24/2017,Quercus,rubra,354-37*1,N,0,Yes,>95,No,,Yes,25-49%,Yes,No,0,No,0,N,none,Yes,101-1000,No,0,Yes,11-100,,,2017,1787
Oak Collection,8/24/2017,Quercus,ilicifolia,260-93*1,N,0,Yes,>95,No,,Yes,25-49%,Yes,No,0,No,0,N,none,Yes,1001-10000,No,0,Yes,11-100,,,2017,1788
Oak Collection,8/24/2017,Quercus,ilicifolia,260-93*2,N,0,Yes,>95,No,,Yes,50-74%,Yes,No,0,No,0,N,none,Yes,>10000,No,0,Yes,11-100,,,2017,1789
Oak Collection,8/24/2017,Quercus,velutina,185-92*4,N,0,Yes,>95,No,,Yes,5-24%,Yes,No,0,No,0,N,none,Yes,1001-10000,No,0,Yes,101-1000,,,2017,1790
Oak Collection,8/24/2017,Quercus,velutina,185-92*5,N,0,Yes,>95,No,,Yes,25-49%,Yes,No,0,No,0,N,none,Yes,11-100,No,0,Yes,11-100,,,2017,1791
Oak Collection,8/24/2017,Quercus,alba,134-U*60,N,0,Yes,>95,No,,Yes,5-24%,Yes,No,0,No,0,N,none,Yes,>10000,No,0,Yes,11-100,,,2017,1792
Oak Collection,8/24/2017,Quercus,ellipsoidalis,204-92*4,N,0,Yes,>95,No,,Yes,5-24%,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1793
Oak Collection,8/24/2017,Quercus,robur,21-2012*2,N,0,Yes,>95,No,,Yes,75-94%,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1794
Oak Collection,8/24/2017,Quercus,velutina,185-92*2,N,0,Yes,>95,No,,Yes,25-49%,Yes,No,0,No,0,N,none,Yes,101-1000,No,0,Yes,10-Mar,,,2017,1795
Oak Collection,8/24/2017,Quercus,dalechampii,286-97*1,N,0,Yes,>95,No,,Yes,>95%,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1796
Oak Collection,8/24/2017,Quercus,dalechampii,286-97*2,N,0,Yes,>95,No,,Yes,75-94%,Yes,No,0,No,0,N,none,Yes,10-Mar,No,0,No,0,,,2017,1797
Oak Collection,8/24/2017,Quercus,marilandica,305-94*2,N,0,Yes,>95,No,,Yes,50-74%,Yes,No,0,No,0,N,none,Yes,1001-10000,No,0,Yes,101-1000,,,2017,1798
Oak Collection,8/24/2017,Quercus,prinoides,365-2007*3,N,0,Yes,>95,No,,Yes,<5%,Yes,No,0,No,0,N,none,Yes,101-1000,No,0,Yes,10-Mar,,,2017,1799
Oak Collection,8/24/2017,Quercus,lyrata,179-95*1,N,0,Yes,>95,No,,Yes,50-74%,Yes,No,0,No,0,N,none,Yes,101-1000,No,0,No,0,,,2017,1800
Oak Collection,8/24/2017,Quercus,ellipsoidalis,204-92*1,N,0,Yes,75-94,No,,Yes,75-94%,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1801
Oak Collection,8/24/2017,Quercus,alba,684-33*1,N,0,Yes,>95,No,,Yes,25-49%,Yes,No,0,No,0,N,none,Yes,>10000,No,0,Yes,11-100,,,2017,1802
Oak Collection,8/24/2017,Quercus,prinoides,768-54*1,N,0,Yes,>95,No,,Yes,25-49%,Yes,No,0,No,0,N,none,Yes,101-1000,No,0,Yes,10-Mar,,,2017,1803
Oak Collection,8/24/2017,Quercus,prinoides,742-51*1,N,0,Yes,>95,No,,Yes,5-24%,Yes,No,0,No,0,N,none,Yes,101-1000,No,0,Yes,11-100,,,2017,1804
Oak Collection,8/28/2017,Quercus,shumardii,575-40*2,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,1001-10000,No,0,No,0,,,2017,1805
Oak Collection,8/28/2017,Quercus,michauxii,645-48*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,Unable to find acorns,,2017,1806
Oak Collection,8/28/2017,Quercus,montana,606-2000*4,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1807
Oak Collection,8/28/2017,Quercus,lyrata,517-2000*2,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1808
Oak Collection,8/28/2017,Quercus,montana,602-2000*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,1001-10000,No,0,No,0,,,2017,1809
Oak Collection,8/28/2017,Quercus,coccinea,1173-2004*4,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1810
Oak Collection,8/28/2017,Quercus,coccinea,1173-2004*5,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1811
Oak Collection,8/28/2017,Quercus,pyrenaica,200-99*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1812
Oak Collection,8/28/2017,Quercus,petraea,20-2012*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1813
Oak Collection,8/28/2017,Quercus,rubra,64-92*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,1001-10000,No,0,No,0,,,2017,1814
Oak Collection,8/28/2017,Quercus,palustris,1164-22*6,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,101-1000,No,0,No,0,,,2017,1815
Oak Collection,8/28/2017,Quercus,palustris,77-72*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,>10000,No,0,No,0,,,2017,1816
Oak Collection,8/28/2017,Quercus,robur,400-2009*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,Unable to find acorns,,2017,1817
Oak Collection,8/28/2017,Quercus,shumardii,1513-35*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,101-1000,No,0,No,0,,,2017,1818
Oak Collection,8/28/2017,Quercus,shumardii,10-2008*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1819
Oak Collection,8/28/2017,Quercus,marilandica,1134-2004*5,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1820
Oak Collection,8/28/2017,Quercus,macrocarpa,597-2001*2,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1821
Oak Collection,8/28/2017,Quercus,macrocarpa,696-2006*8,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1822
Oak Collection,8/28/2017,Quercus,petraea,258-2004*3,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1823
Oak Collection,8/28/2017,Quercus,imbricaria,1183-2004*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1824
Oak Collection,8/28/2017,Quercus,palustris,573-40*7,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,1001-10000,No,0,No,0,,,2017,1825
Oak Collection,8/28/2017,Quercus,ellipsoidalis,437-2004*3,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1826
Oak Collection,8/28/2017,Quercus,coccinea,435-2004*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1827
Oak Collection,8/28/2017,Quercus,georgiana,49-2002*3,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,1001-10000,No,0,No,0,,,2017,1828
Oak Collection,8/28/2017,Quercus,bicolor,135-U*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,101-1000,No,0,No,0,,,2017,1829
Oak Collection,8/28/2017,Quercus,lobata,526-2000*4,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1830
Oak Collection,8/28/2017,Quercus,georgiana,49-2002*4,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,1001-10000,No,0,No,0,,,2017,1831
Oak Collection,8/28/2017,Quercus,georgiana,49-2002*5,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,1001-10000,No,0,No,0,,,2017,1832
Oak Collection,8/28/2017,Quercus,petraea,498-2005*3,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1833
Oak Collection,8/28/2017,Quercus,lyrata,1133-2004*1,N,0,Yes,>95,No,,Yes,,No,No,0,No,0,N,none,No,0,No,0,No,0,Leaves turning yellow,,2017,1834
Oak Collection,8/28/2017,Quercus,gambelii,145-75*2,N,0,Yes,>95,No,,Yes,,No,No,0,No,0,N,none,No,0,No,0,No,0,leaves turning brown,,2017,1835
Oak Collection,8/28/2017,Quercus,michauxii,539-96*3,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,Leaves brown at tip,,2017,1836
Oak Collection,8/28/2017,Quercus,gambelii,145-75*1,N,0,Yes,>95,No,,Yes,5-24%,No,No,0,No,0,N,none,Yes,11-100,No,0,No,0,Small brown spots on leaves,,2017,1837
Oak Collection,8/28/2017,Quercus,michauxii,539-96*5,N,0,Yes,>95,No,,Yes,5-24%,No,No,0,No,0,N,none,No,0,No,0,No,0,75% dead,,2017,1838
Oak Collection,8/28/2017,Quercus,gambelii,145-75*8,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,11-100,No,0,No,0,Small brown spots on leaves,,2017,1839
Oak Collection,8/28/2017,Quercus,subfalcata,656-32*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,1001-10000,No,0,No,0,,,2017,1840
Oak Collection,8/28/2017,Quercus,stellata,210-91*2,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,1001-10000,No,0,No,0,,,2017,1841
Oak Collection,8/28/2017,Quercus,robur,180-93*8,N,0,Yes,>95,No,,Yes,25-49%,No,No,0,No,0,N,none,Yes,10-Mar,No,0,No,0,Yellow at top of tree,,2017,1842
Oak Collection,8/28/2017,Quercus,hartwissiana,27-95*3,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,101-1000,No,0,No,0,,,2017,1843
Oak Collection,8/28/2017,Quercus,hartwissiana,27-95*5,,,,,,,,,,,,,,,,,,,,,,Removed,,2017,1844
Oak Collection,8/28/2017,Quercus,alba,304-94*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,101-1000,No,0,No,0,Small brown spots on leaves,,2017,1845
Oak Collection,8/28/2017,Quercus,muehlenbergii,215-91*2,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,101-1000,No,0,No,0,Small brown spots on leaves,,2017,1846
Oak Collection,8/28/2017,Quercus,phellos,109-74*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,No tag,,2017,1847
Oak Collection,8/28/2017,Quercus,stellata,212-91*2,N,0,Yes,>95,No,,Yes,50-74%,No,No,0,No,0,N,none,Yes,11-100,No,0,No,0,Leaves turning green/yellow,,2017,1848
Oak Collection,8/28/2017,Quercus,stellata,212-91*3,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,1001-10000,No,0,No,0,,,2017,1849
Oak Collection,8/28/2017,Quercus,marilandica,362-96*7,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,1001-10000,No,0,No,0,,,2017,1850
Oak Collection,8/28/2017,Quercus,muehlenbergii,704-46*2,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,1001-10000,No,0,No,0,,,2017,1851
Oak Collection,8/28/2017,Quercus,muehlenbergii,704-46*3,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,1001-10000,No,0,No,0,,,2017,1852
Oak Collection,8/28/2017,Quercus,imbricaria,1512-35*2,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,Branches too high to see any fruit,,2017,1853
Oak Collection,8/28/2017,Quercus,bicolor,214-91*2,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,10-Mar,No,0,No,0,Gall leaves brown at tip - oak wilt?,,2017,1854
Oak Collection,8/28/2017,Quercus,bicolor,214-91*3,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,101-1000,No,0,No,0,,,2017,1855
Oak Collection,8/28/2017,Quercus,imbricaria,523-32*1,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,Yes,1001-10000,No,0,No,0,,,2017,1856
Oak Collection,8/31/2017,Quercus,robur,400-2009*1,N,0,Yes,50-74,No,,Yes,>95%,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1857
Oak Collection,8/31/2017,Quercus,petraea,20-2012*1,N,0,Yes,75-94,No,,Yes,75-94%,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1858
Oak Collection,8/31/2017,Quercus,montana,657-33*1,N,0,Yes,50-74,No,,Yes,25-49%,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1859
Oak Collection,8/31/2017,Quercus,rubra,466-37*1,N,0,Yes,75-94,No,,Yes,5-24%,Yes,No,0,No,0,N,none,Yes,101-1000,Yes,,Yes,11-100,,,2017,1860
Oak Collection,8/31/2017,Quercus,macrocarpa,2390-26*1,N,0,Yes,50-74,No,,Yes,25-49%,Yes,No,0,No,0,N,none,Yes,10-Mar,?,,Yes,10-Mar,,,2017,1861
Oak Collection,8/31/2017,Quercus,rubra,354-37*1,N,0,Yes,75-94,No,,Yes,25-49%,Yes,No,0,No,0,N,none,Yes,101-1000,Yes,,Yes,11-100,,,2017,1862
Oak Collection,8/31/2017,Quercus,ilicifolia,260-93*1,N,0,Yes,75-94,No,,Yes,25-49%,Yes,No,0,No,0,N,none,Yes,101-1000,Yes,,Yes,10-Mar,,,2017,1863
Oak Collection,8/31/2017,Quercus,ilicifolia,260-93*2,N,0,Yes,75-94,No,,Yes,50-74%,Yes,No,0,No,0,N,none,Yes,>10000,Yes,,Yes,11-100,,,2017,1864
Oak Collection,8/31/2017,Quercus,velutina,185-92*4,N,0,Yes,75-94,No,,Yes,5-24%,Yes,No,0,No,0,N,none,Yes,1001-10000,Yes,,Yes,101-1000,,,2017,1865
Oak Collection,8/31/2017,Quercus,velutina,185-92*5,N,0,Yes,75-94,No,,Yes,25-49%,Yes,No,0,No,0,N,none,Yes,11-100,Yes,,Yes,11-100,,,2017,1866
Oak Collection,8/31/2017,Quercus,alba,134-U*60,N,0,Yes,75-94,No,,Yes,5-24%,Yes,No,0,No,0,N,none,Yes,>10000,Yes,,Yes,101-1000,,,2017,1867
Oak Collection,8/31/2017,Quercus,ellipsoidalis,204-92*4,N,0,Yes,75-94,No,,Yes,5-24%,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1868
Oak Collection,8/31/2017,Quercus,robur,21-2012*2,N,0,Yes,50-74,No,,Yes,>95%,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1869
Oak Collection,8/31/2017,Quercus,velutina,185-92*2,N,0,Yes,50-74,No,,Yes,25-49%,Yes,No,0,No,0,N,none,Yes,101-1000,Yes,,Yes,10-Mar,,,2017,1870
Oak Collection,8/31/2017,Quercus,dalechampii,286-97*1,N,0,Yes,50-74,No,,Yes,>95%,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1871
Oak Collection,8/31/2017,Quercus,dalechampii,286-97*2,N,0,Yes,75-94,No,,Yes,>95%,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1872
Oak Collection,8/31/2017,Quercus,marilandica,305-94*2,N,0,Yes,75-94,No,,Yes,50-74%,Yes,No,0,No,0,N,none,Yes,101-1000,Yes,,Yes,11-100,,,2017,1873
Oak Collection,8/31/2017,Quercus,prinoides,365-2007*3,N,0,Yes,75-94,No,,Yes,<5%,Yes,No,0,No,0,N,none,Yes,101-1000,Yes,,Yes,10-Mar,No tag,,2017,1874
Oak Collection,8/31/2017,Quercus,lyrata,179-95*1,N,0,Yes,50-74,No,,Yes,50-74%,Yes,No,0,No,0,N,none,Yes,11-100,Yes,,No,0,,,2017,1875
Oak Collection,8/31/2017,Quercus,ellipsoidalis,204-92*1,N,0,Yes,50-74,No,,Yes,75-94%,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,1876
Oak Collection,8/31/2017,Quercus,alba,684-33*1,N,0,Yes,75-94,No,,Yes,25-49%,Yes,No,0,No,0,N,none,Yes,101-1000,Yes,,Yes,11-100,,,2017,1877
Oak Collection,8/31/2017,Quercus,prinoides,768-54*1,N,0,Yes,75-94,No,,Yes,25-49%,Yes,No,0,No,0,N,none,Yes,11-100,Yes,,Yes,10-Mar,,,2017,1878
Oak Collection,8/31/2017,Quercus,prinoides,742-51*1,N,0,Yes,75-94,No,,Yes,5-24%,Yes,No,0,No,0,N,none,Yes,11-100,Yes,,Yes,10-Mar,,,2017,1879
Oak Collection,9/4/2017,Quercus,lyrata,1133-2004*1,N,0,Yes,>95,No,,Yes,,No,No,0,No,0,N,none,No,0,No,0,No,0,Leaves turning yellow,,2017,1880
Oak Collection,9/4/2017,Quercus,gambelii,145-75*2,N,0,Yes,>95,No,,Yes,,No,No,0,No,0,N,none,No,0,No,0,No,0,Leaves turning brown,,2017,1881
Oak Collection,9/4/2017,Quercus,michauxii,539-96*3,N,0,Yes,>95,No,,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,Leaves brown at tip,,2017,1882
Oak Collection,9/4/2017,Quercus,gambelii,145-75*1,N,0,Yes,>95,No,,Yes,5-24%,No,No,0,No,0,N,none,Yes,11-100,No,0,No,0,Small brown spots on leaves,,2017,1883
