"","X","date_observed","genus","species","id","leaf_breaking_bud_observed","leaf_breaking_bud_intensity","leaf_observed","leaf_intensity","leaf_increasing_size_observed","leaf_increasing_size_intensity","leaf_color_observed","leaf_color_intensity","leaf_falling_observed","flower_buds_observed","flower_buds_intensity","flower_open_observed","flower_open_intensity","fruit_observed","fruit_intensity","fruit_ripe_observed","fruit_ripe_intensity","fruit_drop_observed","fruit_drop_intensity","notes_observer","notes_entry","month","date"
"621",621,"5/5/2017","Quercus","ilicifolia","260-93*2",1,"101-1000",1,"75-94%",1,"<25%",0,"0",0,1,">10000",1,"75-94%",0,"0",0,"0",0,"0","0","0",5,5
"622",622,"5/5/2017","Quercus","velutina","185-92*4",1,"101-1000",1,"75-94%",1,"<25%",0,"0",0,1,">10000",1,"75-94%",0,"0",0,"0",0,"0","0","0",5,5
"623",623,"5/5/2017","Quercus","velutina","185-92*5",1,"101-1000",1,"75-94%",1,"25-49%",0,"0",0,1,">10000",1,"75-94%",0,"0",0,"0",0,"0","0","0",5,5
"624",624,"5/5/2017","Quercus","alba","134-U*60",1,"101-1000",1,"75-94%",1,"<25%",0,"0",0,1,">10000",1,"75-94%",0,"0",0,"0",0,"0","0","0",5,5
"625",625,"5/5/2017","Quercus","ellipsoidalis","204-92*4",1,"101-1000",1,"75-94%",1,"25-49%",0,"0",0,1,">10000",1,"75-94%",0,"0",0,"0",0,"0","0","0",5,5
"626",626,"5/5/2017","Quercus","robur","21-2012*2",1,"11-100",1,"75-94%",1,"75-94%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,5
"627",627,"5/5/2017","Quercus","ellipsoidalis","204-92*1",1,"101-1000",1,"75-94%",1,"25-49%",0,"0",0,1,">10000",1,"75-94%",0,"0",0,"0",0,"0","0","0",5,5
"628",628,"5/5/2017","Quercus","alba","684-33*1",1,"101-1000",1,"75-94%",1,"<25%",0,"0",0,1,">10000",1,"75-94%",0,"0",0,"0",0,"0","0","0",5,5
"629",629,"5/5/2017","Quercus","prinoides","768-54*1",1,"101-1000",0,"0",0,"0",0,"0",0,1,">10000",0,"0",0,"0",0,"0",0,"0","0","0",5,5
"630",630,"5/5/2017","Quercus","prinoides","742-51*1",1,"101-1000",1,"50-74%",1,"<25%",0,"0",0,1,">10000",1,"75-94%",0,"0",0,"0",0,"0","0","0",5,5
"631",631,"5/5/2017","Quercus","velutina","185-92*2",1,"101-1000",1,"75-94%",1,"25-49%",0,"0",0,1,">10000",1,"75-94%",0,"0",0,"0",0,"0","0","0",5,5
"632",632,"5/5/2017","Quercus","dalechampii","286-97*1",1,"101-1000",1,"75-94%",1,"50-74%",0,"0",0,1,"101-1000",1,"75-94%",0,"0",0,"0",0,"0","0","0",5,5
"633",633,"5/5/2017","Quercus","dalechampii","286-97*2",1,"101-1000",1,"75-94%",1,"50-74%",0,"0",0,1,"1001-10000",1,"75-94%",0,"0",0,"0",0,"0","0","0",5,5
"634",634,"5/5/2017","Quercus","marilandica","305-94*2",1,"101-1000",1,"75-94%",1,"<25%",0,"0",0,1,">10000",1,"75-94%",0,"0",0,"0",0,"0","0","0",5,5
"635",635,"5/5/2017","Quercus","prinoides","365-2007*3",1,"11-100",1,"50-74%",1,"<25%",0,"0",0,1,">10000",1,"75-94%",0,"0",0,"0",0,"0","no tag","0",5,5
"636",636,"5/5/2017","Quercus","lyrata","179-95*1",1,"1001-10000",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,5
"637",637,"5/8/2017","Quercus","lyrata","1133-2004*1",1,"101-1000",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,8
"638",638,"5/8/2017","Quercus","gambelii","145-75*2",0,"0",1,">95%",1,"50-74%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,8
"639",639,"5/8/2017","Quercus","michauxii","539-96*3",0,"0",1,">95%",1,"25-49%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,8
"640",640,"5/8/2017","Quercus","gambelii","145-75*1",0,"0",1,">95%",1,"25-49%",0,"0",0,1,"11-100",1,"25-49%",0,"0",0,"0",0,"0","0","0",5,8
"641",641,"5/8/2017","Quercus","michauxii","539-96*5",1,"11-100",1,">95%",1,"25-49%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,8
"642",642,"5/8/2017","Quercus","gambelii","145-75*8",0,"0",1,">95%",1,"25-49%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,8
"643",643,"5/8/2017","Quercus","subfalcata","656-32*1",0,"0",1,">95%",1,"25-49%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"644",644,"5/8/2017","Quercus","stellata","210-91*2",1,"1001-10000",1,"5-24%",0,"0",0,"0",0,1,"1001-10000",0,"0",0,"0",0,"0",0,"0","0","0",5,8
"645",645,"5/8/2017","Quercus","robur","180-93*8",0,"0",1,">95%",1,"25-49%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,8
"646",646,"5/8/2017","Quercus","hartwissiana","27-95*3",0,"0",1,">95%",1,"75-94%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,8
"647",647,"5/8/2017","Quercus","hartwissiana","27-95*5",0,"0",1,">95%",1,"25-49%",0,"0",0,1,"101-1000",1,">95%",0,"0",0,"0",0,"0","50% of tree looks dead","0",5,8
"648",648,"5/8/2017","Quercus","alba","304-94*1",0,"0",1,">95%",1,"5-24%",0,"0",0,1,"0",1,"25-49%",0,"0",0,"0",0,"0","0","0",5,8
"649",649,"5/8/2017","Quercus","muehlenbergii","215-91*2",0,"0",1,">95%",1,"25-49%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"650",650,"5/8/2017","Quercus","phellos","109-74*1",0,"0",1,">95%",1,"25-49%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","no tag","0",5,8
"651",651,"5/8/2017","Quercus","stellata","212-91*2",0,"0",1,">95%",1,"25-49%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,8
"652",652,"5/8/2017","Quercus","stellata","212-91*3",0,"0",1,">95%",1,"25-49%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"653",653,"5/8/2017","Quercus","marilandica","362-96*7",0,"0",1,">95%",1,"5-24%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"654",654,"5/8/2017","Quercus","muehlenbergii","704-46*2",0,"0",1,">95%",1,"5-24%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"655",655,"5/8/2017","Quercus","muehlenbergii","704-46*3",0,"0",1,">95%",1,"5-24%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"656",656,"5/8/2017","Quercus","imbricaria","1512-35*2",0,"0",1,">95%",1,"25-49%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","catkins too high","0",5,8
"657",657,"5/8/2017","Quercus","bicolor","214-91*2",0,"0",1,">95%",1,"25-49%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"658",658,"5/8/2017","Quercus","bicolor","214-91*3",0,"0",1,">95%",1,"25-49%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"659",659,"5/8/2017","Quercus","imbricaria","523-32*1",0,"0",1,">95%",1,"25-49%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"660",660,"5/8/2017","Quercus","shumardii","575-40*2",1,">10000",1,">95%",1,"5-24%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"661",661,"5/8/2017","Quercus","michauxii","645-48*1",1,">10000",1,">95%",1,"25-49%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"662",662,"5/8/2017","Quercus","montana","606-2000*4",1,"1001-10000",1,">95%",1,"5-24%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,8
"663",663,"5/8/2017","Quercus","lyrata","517-2000*2",1,"101-1000",1,"25-49%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,8
"664",664,"5/8/2017","Quercus","montana","602-2000*1",1,"101-1000",1,">95%",1,"5-24%",0,"0",0,1,"101-1000",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"665",665,"5/8/2017","Quercus","coccinea","1173-2004*4",1,"101-1000",1,">95%",1,"5-24%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,8
"666",666,"5/8/2017","Quercus","coccinea","1173-2004*5",1,"101-1000",1,">95%",1,"5-24%",0,"0",0,1,"101-1000",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"667",667,"5/8/2017","Quercus","pyrenaica","200-99*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","Showing no signs of life","0",5,8
"668",668,"5/8/2017","Quercus","petraea","20-2012*1",1,"101-1000",1,">95%",1,"50-74%",0,"0",0,1,"11-100",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"669",669,"5/8/2017","Quercus","rubra","64-92*1",1,"1001-10000",1,">95%",1,"50-74%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"670",670,"5/8/2017","Quercus","palustris","1164-22*6",1,">10000",1,">95%",1,"25-49%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"671",671,"5/8/2017","Quercus","palustris","77-72*1",1,">10000",1,">95%",1,"50-74%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"672",672,"5/8/2017","Quercus","robur","400-2009*1",1,"11-100",1,"75-94%",1,"5-24%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,8
"673",673,"5/8/2017","Quercus","shumardii","1513-35*1",1,">10000",1,">95%",1,"25-49%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"674",674,"5/8/2017","Quercus","shumardii","10-2008*1",1,"101-1000",1,">95%",1,"25-49%",0,"0",0,1,"101-1000",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"675",675,"5/8/2017","Quercus","marilandica","1134-2004*5",1,"101-1000",1,">95%",1,"5-24%",0,"0",0,1,"11-100",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"676",676,"5/8/2017","Quercus","macrocarpa","597-2001*2",1,"101-1000",1,">95%",1,"5-24%",0,"0",0,1,"101-1000",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"677",677,"5/8/2017","Quercus","macrocarpa","696-2006*8",1,"1001-10000",1,">95%",1,"5-24%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,8
"678",678,"5/8/2017","Quercus","petraea","258-2004*3",1,"1001-10000",1,">95%",1,"50-74%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,8
"679",679,"5/8/2017","Quercus","imbricaria","1183-2004*1",1,"1001-10000",1,">95%",1,"50-74%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,8
"680",680,"5/8/2017","Quercus","palustris","573-40*7",1,">10000",1,">95%",1,"25-49%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"681",681,"5/8/2017","Quercus","ellipsoidalis","437-2004*3",1,"1001-10000",1,">95%",1,"25-49%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"682",682,"5/8/2017","Quercus","coccinea","435-2004*1",1,"1001-10000",1,">95%",1,"25-49%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"683",683,"5/8/2017","Quercus","georgiana","49-2002*3",1,"1001-10000",1,">95%",1,"5-24%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"684",684,"5/8/2017","Quercus","bicolor","135-U*1",1,">10000",1,">95%",1,"5-24%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"685",685,"5/8/2017","Quercus","lobata","526-2000*4",1,"1001-10000",1,">95%",1,"5-24%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,8
"686",686,"5/8/2017","Quercus","georgiana","49-2002*4",1,"1001-10000",1,">95%",1,"5-24%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"687",687,"5/8/2017","Quercus","georgiana","49-2002*5",1,"1001-10000",1,">95%",1,"5-24%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,8
"688",688,"5/8/2017","Quercus","petraea","498-2005*3",1,"1001-10000",1,">95%",1,"25-49%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,8
"689",689,"5/12/2017","Quercus","robur","400-2009*1",1,"11-100",1,"25-49%",1,"25-49%",0,"0",0,NA,"0",NA,"0",0,"0",0,"0",0,"0","0","0",5,12
"690",690,"5/12/2017","Quercus","petraea","20-2012*1",1,"11-100",1,"75-94%",1,"50-74%",0,"0",0,1,"11-100",1,">95%",0,"0",0,"0",0,"0","0","0",5,12
"691",691,"5/12/2017","Quercus","montana","657-33*1",0,"0",1,">95%",1,"25-49%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,12
"692",692,"5/12/2017","Quercus","rubra","466-37*1",1,"101-1000",1,"75-94%",1,"<25%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,12
"693",693,"5/12/2017","Quercus","macrocarpa","2390-26*1",1,"101-1000",1,"75-94%",1,"<25%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,12
"694",694,"5/12/2017","Quercus","rubra","354-37*1",1,"101-1000",1,"75-94%",1,"<25%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,12
"695",695,"5/12/2017","Quercus","ilicifolia","260-93*1",1,"101-1000",1,"75-94%",1,"<25%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,12
"696",696,"5/12/2017","Quercus","ilicifolia","260-93*2",1,"101-1000",1,"75-94%",1,"<25%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,12
"697",697,"5/12/2017","Quercus","velutina","185-92*4",1,"101-1000",1,"75-94%",1,"25-49%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,12
"698",698,"5/12/2017","Quercus","velutina","185-92*5",1,"101-1000",1,"75-94%",1,"25-49%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,12
"699",699,"5/12/2017","Quercus","alba","134-U*60",1,"101-1000",1,"75-94%",1,"25-49%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,12
"700",700,"5/12/2017","Quercus","ellipsoidalis","204-92*4",1,"101-1000",1,"75-94%",1,"50-74%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,12
"701",701,"5/12/2017","Quercus","robur","21-2012*2",1,"11-100",1,"75-94%",1,"75-94%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,12
"702",702,"5/12/2017","Quercus","ellipsoidalis","204-92*1",1,"101-1000",1,"75-94%",1,"50-74%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,12
"703",703,"5/12/2017","Quercus","alba","684-33*1",1,"101-1000",1,"75-94%",1,"25-49%",0,"0",0,1,">10000",1,"75-94%",0,"0",0,"0",0,"0","0","0",5,12
"704",704,"5/12/2017","Quercus","prinoides","768-54*1",1,"101-1000",0,"0",0,"0",0,"0",0,1,">10000",1,"50-74%",0,"0",0,"0",0,"0","0","0",5,12
"705",705,"5/12/2017","Quercus","prinoides","742-51*1",1,"101-1000",1,"50-74%",1,"<25%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,12
"706",706,"5/12/2017","Quercus","velutina","185-92*2",1,"101-1000",1,"75-94%",1,"50-74%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,12
"707",707,"5/12/2017","Quercus","dalechampii","286-97*1",1,"101-1000",1,">95%",1,"50-74%",0,"0",0,1,"101-1000",1,">95%",0,"0",0,"0",0,"0","0","0",5,12
"708",708,"5/12/2017","Quercus","dalechampii","286-97*2",1,"101-1000",1,">95%",1,"75-94%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,12
"709",709,"5/12/2017","Quercus","marilandica","305-94*2",1,"101-1000",1,"75-94%",1,"<25%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,12
"710",710,"5/12/2017","Quercus","prinoides","365-2007*3",1,"11-100",1,"75-94%",1,"<25%",0,"0",0,1,"1001-10000",1,"75-94%",0,"0",0,"0",0,"0","no tag","0",5,12
"711",711,"5/12/2017","Quercus","lyrata","179-95*1",1,"1001-10000",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,12
"712",712,"5/15/2017","Quercus","lyrata","1133-2004*1",1,"101-1000",1,">95%",1,"25-49%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,15
"713",713,"5/15/2017","Quercus","gambelii","145-75*2",0,"0",1,">95%",1,"75-94%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,15
"714",714,"5/15/2017","Quercus","michauxii","539-96*3",0,"0",1,">95%",1,"25-49%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,15
"715",715,"5/15/2017","Quercus","gambelii","145-75*1",0,"0",1,">95%",1,"75-94%",0,"0",0,1,"11-100",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"716",716,"5/15/2017","Quercus","michauxii","539-96*5",0,"0",1,">95%",1,"75-94%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","75% dead","0",5,15
"717",717,"5/15/2017","Quercus","gambelii","145-75*8",0,"0",1,">95%",1,"75-94%",0,"0",0,1,"101-1000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"718",718,"5/15/2017","Quercus","subfalcata","656-32*1",0,"0",1,">95%",1,"25-49%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","Too high for catkins","0",5,15
"719",719,"5/15/2017","Quercus","stellata","210-91*2",1,"101-1000",1,"50-74%",1,"25-49%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"720",720,"5/15/2017","Quercus","robur","180-93*8",0,"0",1,">95%",1,"25-49%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,15
"721",721,"5/15/2017","Quercus","hartwissiana","27-95*3",0,"0",1,">95%",1,"75-94%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,15
"722",722,"5/15/2017","Quercus","hartwissiana","27-95*5",0,"0",1,">95%",1,"25-49%",0,"0",0,1,"101-1000",1,">95%",0,"0",0,"0",0,"0","50% dead","0",5,15
"723",723,"5/15/2017","Quercus","alba","304-94*1",0,"0",1,">95%",1,"25-49%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"724",724,"5/15/2017","Quercus","muehlenbergii","215-91*2",0,"0",1,">95%",1,"25-49%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"725",725,"5/15/2017","Quercus","phellos","109-74*1",0,"0",1,">95%",1,"25-49%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","no tag","0",5,15
"726",726,"5/15/2017","Quercus","stellata","212-91*2",0,"0",1,">95%",1,"25-49%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,15
"727",727,"5/15/2017","Quercus","stellata","212-91*3",0,"0",1,">95%",1,"25-49%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"728",728,"5/15/2017","Quercus","marilandica","362-96*7",0,"0",1,">95%",1,"25-49%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"729",729,"5/15/2017","Quercus","muehlenbergii","704-46*2",0,"0",1,">95%",1,"25-49%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"730",730,"5/15/2017","Quercus","muehlenbergii","704-46*3",0,"0",1,">95%",1,"25-49%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"731",731,"5/15/2017","Quercus","imbricaria","1512-35*2",0,"0",1,">95%",1,"25-49%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","catkins too high on tree","0",5,15
"732",732,"5/15/2017","Quercus","bicolor","214-91*2",0,"0",1,">95%",1,"25-49%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"733",733,"5/15/2017","Quercus","bicolor","214-91*3",0,"0",1,">95%",1,"25-49%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"734",734,"5/15/2017","Quercus","imbricaria","523-32*1",0,"0",1,">95%",1,"25-49%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"735",735,"5/15/2017","Quercus","shumardii","575-40*2",0,"0",1,">95%",1,"50-74%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"736",736,"5/15/2017","Quercus","michauxii","645-48*1",0,"0",1,">95%",1,"50-74%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,15
"737",737,"5/15/2017","Quercus","montana","606-2000*4",1,">10000",1,">95%",1,"5-24%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,15
"738",738,"5/15/2017","Quercus","lyrata","517-2000*2",1,"1001-10000",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,15
"739",739,"5/15/2017","Quercus","montana","602-2000*1",0,"0",1,">95%",1,"50-74%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"740",740,"5/15/2017","Quercus","coccinea","1173-2004*4",0,"0",1,">95%",1,"25-49%",0,"0",0,1,"101-1000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"741",741,"5/15/2017","Quercus","coccinea","1173-2004*5",0,"0",1,">95%",1,"25-49%",0,"0",0,1,"101-1000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"742",742,"5/15/2017","Quercus","pyrenaica","200-99*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","some bud swelling","0",5,15
"743",743,"5/15/2017","Quercus","petraea","20-2012*1",0,"0",1,">95%",1,"50-74%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,15
"744",744,"5/15/2017","Quercus","rubra","64-92*1",0,"0",1,">95%",1,"75-94%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"745",745,"5/15/2017","Quercus","palustris","1164-22*6",0,"0",1,">95%",1,"50-74%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"746",746,"5/15/2017","Quercus","palustris","77-72*1",0,"0",1,">95%",1,"50-74%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"747",747,"5/15/2017","Quercus","robur","400-2009*1",1,"101-1000",1,"50-74%",1,"50-74%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,15
"748",748,"5/15/2017","Quercus","shumardii","1513-35*1",0,"0",1,">95%",1,"75-94%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"749",749,"5/15/2017","Quercus","shumardii","10-2008*1",0,"0",1,">95%",1,"50-74%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,15
"750",750,"5/15/2017","Quercus","marilandica","1134-2004*5",0,"0",1,"0",1,"50-74%",0,"0",0,1,"101-1000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"751",751,"5/15/2017","Quercus","macrocarpa","597-2001*2",0,"0",1,">95%",1,"25-49%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,15
"752",752,"5/15/2017","Quercus","macrocarpa","696-2006*8",0,"0",1,">95%",1,"50-74%",0,"0",0,1,"101-1000",0,"0",0,"0",0,"0",0,"0","0","0",5,15
"753",753,"5/15/2017","Quercus","petraea","258-2004*3",0,"0",1,">95%",1,"75-94%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"754",754,"5/15/2017","Quercus","imbricaria","1183-2004*1",0,"0",1,">95%",1,"25-49%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,15
"755",755,"5/15/2017","Quercus","palustris","573-40*7",0,"0",1,">95%",1,"50-74%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"756",756,"5/15/2017","Quercus","ellipsoidalis","437-2004*3",0,"0",1,">95%",1,"50-74%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"757",757,"5/15/2017","Quercus","coccinea","435-2004*1",0,"0",1,">95%",1,"25-49%",0,"0",0,1,"1001-10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"758",758,"5/15/2017","Quercus","georgiana","49-2002*3",0,"0",1,">95%",1,"25-49%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"759",759,"5/15/2017","Quercus","bicolor","135-U*1",0,"0",1,">95%",1,"25-49%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"760",760,"5/15/2017","Quercus","lobata","526-2000*4",1,"1001-10000",1,">95%",1,"5-24%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,15
"761",761,"5/15/2017","Quercus","georgiana","49-2002*4",0,"0",1,">95%",1,"25-49%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"762",762,"5/15/2017","Quercus","georgiana","49-2002*5",0,"0",1,">95%",1,"5-24%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,15
"763",763,"5/15/2017","Quercus","petraea","498-2005*3",1,"1001-10000",1,">95%",1,"25-49%",0,"0",0,1,"1001-10000",0,"0",0,"0",0,"0",0,"0","0","0",5,15
"764",764,"5/17/2017","Quercus","robur","400-2009*1",1,"11-100",1,"25-49%",1,"25-49%",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",5,17
"765",765,"5/17/2017","Quercus","petraea","20-2012*1",1,"11-100",1,"75-94%",1,"50-74%",0,"0",0,1,"11-100",1,">95%",0,"0",0,"0",0,"0","0","0",5,17
"766",766,"5/17/2017","Quercus","montana","657-33*1",0,"0",1,">95%",1,"50-74%",0,"0",0,1,"0",1,">95%",0,"0",0,"0",0,"0","0","0",5,17
"767",767,"5/17/2017","Quercus","rubra","466-37*1",1,"11-100",1,"75-94%",1,"25-49%",0,"0",0,1,">10000",1,">95%",0,"0",0,"0",0,"0","0","0",5,17
